,Position,Track Name,Artist,Streams,URL,date
51,52,Bandit (with YoungBoy Never Broke Again),Juice WRLD,10292007,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-02-02
52,53,No Idea,Don Toliver,10087200,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2020-02-02
53,54,lovely (with Khalid),Billie Eilish,10030663,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020-02-02
54,55,"10,000 Hours (with Justin Bieber)",Dan + Shay,9998465,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-02-02
55,56,Beautiful People (feat. Khalid),Ed Sheeran,9922646,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020-02-02
56,57,Black Swan,BTS,9898931,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,2020-02-02
57,58,Lucid Dreams,Juice WRLD,9573076,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020-02-02
58,59,Watermelon Sugar,Harry Styles,9394184,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-02-02
59,60,If the World Was Ending - feat. Julia Michaels,JP Saxe,9289821,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-02-02
60,61,Only The Young - Featured in Miss Americana,Taylor Swift,8884685,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC,2020-02-02
61,62,7 rings,Ariana Grande,8847570,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020-02-02
62,63,No Me Conoce - Remix,Jhay Cortez,8770608,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020-02-02
63,64,Whine Up,Nicky Jam,8756142,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2020-02-02
64,65,LA CANCIÓN,J Balvin,8728190,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020-02-02
65,66,Callaita,Bad Bunny,8558693,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2020-02-02
66,67,Lalala,Y2K,8552339,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020-02-02
67,68,Baby,Joker Bra,8492390,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,2020-02-02
68,69,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,8422626,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2020-02-02
69,70,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,8276505,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ,2020-02-02
70,71,Sunday Best,Surfaces,8199453,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-02-02
71,72,Eleven,Khalid,8080589,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,2020-02-02
72,73,Shallow,Lady Gaga,8028055,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-02-02
73,74,Old Town Road - Remix,Lil Nas X,7998129,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020-02-02
74,75,Adicto (with Anuel AA & Ozuna),Tainy,7932683,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2020-02-02
75,76,It's You,Ali Gatie,7837434,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020-02-02
76,77,Woah,Lil Baby,7816276,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2020-02-02
77,78,Goodbyes (Feat. Young Thug),Post Malone,7672077,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020-02-02
78,79,Blanco,J Balvin,7629677,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2020-02-02
79,80,OUT WEST (feat. Young Thug),JACKBOYS,7591038,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020-02-02
80,81,Heartless,The Weeknd,7547458,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2020-02-02
81,82,Futsal Shuffle 2020,Lil Uzi Vert,7509450,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2020-02-02
82,83,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,7486022,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2020-02-02
83,84,How Do You Sleep?,Sam Smith,7414091,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2020-02-02
84,85,"Alone, Pt. II",Alan Walker,7327150,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2020-02-02
85,86,Que Tire Pa Lante,Daddy Yankee,7250728,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2020-02-02
86,87,Aventura,Lunay,7199590,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2020-02-02
87,88,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,7192430,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2020-02-02
88,89,Without Me,Halsey,7121771,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-02-02
89,90,Ransom,Lil Tecca,7112503,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020-02-02
90,91,Bellaquita - Remix,Dalex,7076616,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2020-02-02
91,92,Never Seen the Rain,Tones And I,7045699,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020-02-02
92,93,Happier,Marshmello,7032199,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020-02-02
93,94,Forever Yours - Avicii Tribute,Kygo,6950577,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2020-02-02
94,95,July,Noah Cyrus,6880186,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2020-02-02
95,96,Bruises,Lewis Capaldi,6877584,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020-02-02
96,97,bury a friend,Billie Eilish,6867341,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2020-02-02
97,98,VIBEZ,DaBaby,6852492,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2020-02-02
98,99,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,6806943,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,2020-02-02
99,100,Sucker,Jonas Brothers,6803252,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2020-02-02
100,101,Believer,Imagine Dragons,6758798,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-02-02
101,102,Yellow Hearts,Ant Saunders,6695365,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2020-02-02
102,103,Anyone,Demi Lovato,6665963,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG,2020-02-02
103,104,Robbery,Juice WRLD,6635048,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020-02-02
104,105,rockstar (feat. 21 Savage),Post Malone,6590237,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020-02-02
105,106,ocean eyes,Billie Eilish,6588941,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2020-02-02
106,107,Wow.,Post Malone,6587790,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2020-02-02
107,108,Quizas,Rich Music LTD,6484972,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2020-02-02
108,109,me & ur ghost,blackbear,6481549,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,2020-02-02
109,110,Indeciso,Reik,6456634,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2020-02-02
110,111,Money In The Grave (Drake ft. Rick Ross),Drake,6442742,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2020-02-02
111,112,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,6359442,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2020-02-02
112,113,FML,Arizona Zervas,6350496,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,2020-02-02
113,114,Bohemian Rhapsody - 2011 Mix,Queen,6342061,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020-02-02
114,115,Lights Up,Harry Styles,6314898,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2020-02-02
115,116,Shape of You,Ed Sheeran,6275819,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020-02-02
116,117,Get You The Moon (feat. Snøw),Kina,6271667,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2020-02-02
117,118,Piece Of Your Heart,MEDUZA,6252265,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020-02-02
118,119,Trampoline (with ZAYN),SHAED,6208047,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2020-02-02
119,120,Liberdade Provisória - Ao Vivo,Henrique & Juliano,6119960,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,2020-02-02
120,121,SAD!,XXXTENTACION,6009955,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2020-02-02
121,122,Si Te Vas,Sech,6005879,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2020-02-02
122,123,GOODMORNINGTOKYO!,TOKYO’S REVENGE,6003573,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-02-02
123,124,SICKO MODE,Travis Scott,5989405,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020-02-02
124,125,"Yo x Ti, Tu x Mi",ROSALÍA,5979103,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2020-02-02
125,126,Say You Won't Let Go,James Arthur,5946863,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-02-02
126,127,Truth Hurts,Lizzo,5926456,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,2020-02-02
127,128,King Of My City,A Boogie Wit da Hoodie,5922748,https://open.spotify.com/track/4GyMIm2BEMoOXjmIvSpfLi,2020-02-02
128,129,"thank u, next",Ariana Grande,5912599,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2020-02-02
129,130,all the good girls go to hell,Billie Eilish,5880156,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2020-02-02
130,131,Dancing With A Stranger (with Normani),Sam Smith,5878231,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2020-02-02
131,132,Soltera - Remix,Lunay,5863757,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2020-02-02
132,133,Those Kinda Nights (feat. Ed Sheeran),Eminem,5823422,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,2020-02-02
133,134,Tutu,Camilo,5808533,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2020-02-02
134,135,Girl,Myke Towers,5782658,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,2020-02-02
135,136,Mon Ami,Samra,5774770,https://open.spotify.com/track/1R4xkZXQUQ8QJtAdwHkSgC,2020-02-02
136,137,Jocelyn Flores,XXXTENTACION,5769688,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020-02-02
137,138,Hate Me (with Juice WRLD),Ellie Goulding,5743962,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2020-02-02
138,139,Eastside (with Halsey & Khalid),benny blanco,5739013,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2020-02-02
139,140,You Need To Calm Down,Taylor Swift,5738439,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2020-02-02
140,141,Sweet but Psycho,Ava Max,5735610,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020-02-02
141,142,Infeliz,Arcangel,5675320,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2020-02-02
142,143,Perreo en La Luna,Rich Music LTD,5666311,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,2020-02-02
143,144,Perfect,Ed Sheeran,5612523,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020-02-02
144,145,Can We Kiss Forever?,Kina,5587653,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2020-02-02
145,146,Higher Love,Kygo,5571251,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2020-02-02
146,147,No Guidance (feat. Drake),Chris Brown,5491593,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2020-02-02
147,148,Girls Like You (feat. Cardi B),Maroon 5,5477366,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2020-02-02
148,149,wish you were gay,Billie Eilish,5464402,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2020-02-02
149,150,Psycho,Red Velvet,5452257,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-02-02
150,151,i love you,Billie Eilish,5446500,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2020-02-02
151,152,Maniac,Conan Gray,5404412,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,2020-02-02
152,153,goosebumps,Travis Scott,5395607,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020-02-02
153,154,Sum 2 Prove,Lil Baby,5379490,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,2020-02-02
154,155,Que Calor (with J Balvin & El Alfa),Major Lazer,5360698,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2020-02-02
155,156,3 Nights,Dominic Fike,5329483,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2020-02-02
156,157,Break My Stride,Matthew Wilder,5312936,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2020-02-02
157,158,Con Altura,ROSALÍA,5294738,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2020-02-02
158,159,Better Now,Post Malone,5293303,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2020-02-02
159,160,EARFQUAKE,"Tyler, The Creator",5281612,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2020-02-02
160,161,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,5278743,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2020-02-02
161,162,Falling,Harry Styles,5275845,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020-02-02
162,163,Moonlight,XXXTENTACION,5254103,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2020-02-02
163,164,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5246292,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2020-02-02
164,165,QUE PRETENDES,J Balvin,5234424,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2020-02-02
165,166,Pa' Olvidarme De Ella,Piso 21,5220580,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2020-02-02
166,167,I Like Me Better,Lauv,5217373,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-02-02
167,168,Kein Wort,Juju,5208651,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n,2020-02-02
168,169,Takeaway,The Chainsmokers,5195219,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020-02-02
169,170,If I Can't Have You,Shawn Mendes,5192214,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2020-02-02
170,171,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5188405,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2020-02-02
171,172,I.F.L.Y.,Bazzi,5182313,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2020-02-02
172,173,Suge,DaBaby,5179791,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2020-02-02
173,174,High Hopes,Panic! At The Disco,5159223,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2020-02-02
174,175,All of Me,John Legend,5148188,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2020-02-02
175,176,WHATS POPPIN,Jack Harlow,5116714,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,2020-02-02
176,177,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5086532,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,2020-02-02
177,178,Con Calma,Daddy Yankee,5073906,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2020-02-02
178,179,you should see me in a crown,Billie Eilish,5064281,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2020-02-02
179,180,Graveyard,Halsey,5044853,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,2020-02-02
180,181,Be Alright,Dean Lewis,5040402,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2020-02-02
181,182,Youngblood,5 Seconds of Summer,5033277,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2020-02-02
182,183,Wake Up Call (feat. Trippie Redd),KSI,5029979,https://open.spotify.com/track/5MYzajZVxBaPT2JUSRa99L,2020-02-02
183,184,Only Human,Jonas Brothers,5024117,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2020-02-02
184,185,Otro Trago - Remix,Sech,5011344,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2020-02-02
185,186,Let Me Down Slowly,Alec Benjamin,4985075,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2020-02-02
186,187,Talk (feat. Disclosure),Khalid,4978444,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2020-02-02
187,188,MIDDLE CHILD,J. Cole,4960375,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2020-02-02
188,189,Turn Me On (feat. Vula),Riton,4925843,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2020-02-02
189,190,Hips Don't Lie (feat. Wyclef Jean),Shakira,4918636,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,2020-02-02
190,191,Liar,Camila Cabello,4896939,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,2020-02-02
191,192,Going Bad (feat. Drake),Meek Mill,4889500,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2020-02-02
192,193,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4884909,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2020-02-02
193,194,Panini,Lil Nas X,4867723,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2020-02-02
194,195,Mean It,Lauv,4866524,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM,2020-02-02
195,196,idontwannabeyouanymore,Billie Eilish,4824483,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2020-02-02
196,197,God's Plan,Drake,4804413,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2020-02-02
197,198,The London (feat. J. Cole & Travis Scott),Young Thug,4791732,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2020-02-02
198,199,Tudo Ok,Thiaguinho MT,4787456,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-02-02
199,200,223's (feat. 9lokknine),YNW Melly,4781697,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,2020-02-02
